model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,ELECTROPHYSIOLOGICAL STUDY PLUS ABLASION,604f0eea39e94bdcf7f9f96aa9f41151,critical,0.37116363644599915,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.37116363644599915, 0.21762490272521973, 0.16167065501213074, 0.1455877125263214, 0.10395313054323196]",success
facebook_bart,ORCHIDOPEXY.,83e5362a610c2414b20489526f0efa6a,high severity,0.4862639307975769,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.4862639307975769, 0.2147887498140335, 0.15828976035118103, 0.0806463286280632, 0.06001121550798416]",success
facebook_bart,TURBINO-SEPTOPLASTY,b3c66181960d7b725b4cbce5b8efb97e,high severity,0.7186785340309143,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7186785340309143, 0.11847402155399323, 0.07895494997501373, 0.06027183681726456, 0.023620622232556343]",success
facebook_bart,UPPER DIGESTIVE TRACT ENDOSCOPY,d501bea8948eb122539724e8f4021ff6,critical,0.2854025065898895,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.2854025065898895, 0.22367191314697266, 0.18919777870178223, 0.16392195224761963, 0.13780584931373596]",success
facebook_bart,GENERAL HERNIORRHAPHY,384c0aea5c172fbd6afc008796680ac7,high severity,0.39205771684646606,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.39205771684646606, 0.2774701714515686, 0.14061635732650757, 0.10140369832515717, 0.0884520635008812]",success
facebook_bart,MID SAFENECTOMY,bbec981fb0827208cfc88175bd227cc8,moderate severity,0.4196164011955261,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.4196164011955261, 0.38460439443588257, 0.11601965874433517, 0.07382797449827194, 0.005931540858000517]",success
facebook_bart,BILATERAL EAR CT RULE INNER EAR ANOMALY.,884d336bf67fc1a4484d0f73c1d23146,critical,0.32226333022117615,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.32226333022117615, 0.25877586007118225, 0.17192324995994568, 0.1456349492073059, 0.10140261054039001]",success
facebook_bart,"RIGHT SUBMAXILLARY SIALOADENECTOMY,",5f2aedf12488602736dbd61dbc0324f7,critical,0.31897208094596863,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.31897208094596863, 0.228776216506958, 0.2238907665014267, 0.15280549228191376, 0.07555545121431351]",success
facebook_bart,LEFT CARPAL TUNNEL RELEASE,499b5320771924eb0d2fe681cc141225,critical,0.4433783292770386,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.4433783292770386, 0.16810588538646698, 0.15640398859977722, 0.14626936614513397, 0.08584242314100266]",success
facebook_bart,ORBIT RECONSTRUCTION,321efbe781f1646d4cc973dec1c4cf5a,critical,0.3954525589942932,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3954525589942932, 0.19075441360473633, 0.18317975103855133, 0.1299196183681488, 0.10069365799427032]",success
facebook_bart,IMPLANT CHANGE,8193b914c59ff828a4b8f87bd54af0d3,critical,0.3828924298286438,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3828924298286438, 0.22045272588729858, 0.17942778766155243, 0.1368928700685501, 0.0803341493010521]",success
facebook_bart,"IQ: KNEE CHONDROPLASTY BY ARTHROSCOPY, PROXIMAL TIBIA OSTEOTOMY WITH INTERNAL FIXATION",200a2481d37680f0e636637964afbea5,critical,0.27339503169059753,"['critical', 'high severity', 'moderate severity', 'medium severity', 'low severity']","[0.27339503169059753, 0.22990554571151733, 0.21955889463424683, 0.19544629752635956, 0.08169421553611755]",success
facebook_bart,ENTEROSCOPY,3c589f2f9be3ea40eab67f0b7376ec77,critical,0.4138621985912323,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4138621985912323, 0.21721626818180084, 0.15276667475700378, 0.11708497256040573, 0.09906989336013794]",success
facebook_bart,EXODONTICS AND TRACTION POINTS,b5bf1b2f0577cfcde6e87e739d399fa2,critical,0.3492443859577179,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3492443859577179, 0.22345729172229767, 0.18186506628990173, 0.13277263939380646, 0.11266062408685684]",success
facebook_bart,"IQ: BREAST QUADRANT RESECTION, LOCAL SKIN FLAP COMPOSED OF A NEIGHBORHOOD BETWEEN FIVE TO TEN SQUARE CENTIMETERS",c3e23c0d8ad50894325613312ef40e21,medium severity,0.32987740635871887,"['medium severity', 'critical', 'high severity', 'moderate severity', 'low severity']","[0.32987740635871887, 0.20601224899291992, 0.19836297631263733, 0.17406097054481506, 0.09168640524148941]",success
facebook_bart,PAN CEREBRAL ANGIOGRAPHY,3e10b890f4b04d9292a2b4e1ba08a2d4,moderate severity,0.6419768929481506,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.6419768929481506, 0.2033143788576126, 0.061533354222774506, 0.061148371547460556, 0.032026998698711395]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136709213257,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136709213257, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,"IQ: TOTAL HYSTERECTOMY BY LAPAROSCOPY, BILATERAL OOPHORECTOMY BY LAPAROSCOPY",0af268fdc201939468cfc7d0ba5ebbf6,high severity,0.8290875554084778,"['high severity', 'critical', 'low severity', 'medium severity', 'moderate severity']","[0.8290875554084778, 0.13262690603733063, 0.014675715006887913, 0.014575651846826077, 0.009034148417413235]",success
facebook_bart,"IQ: HYSTEROSCOPY, ENDOMETRIAL BIOPSY",b96ca25879dde5eeeee80916d85eb43a,high severity,0.7828894257545471,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7828894257545471, 0.09901739656925201, 0.06474729627370834, 0.02888728491961956, 0.02445858344435692]",success
facebook_bart,LAPAROSCOPIC HYSTERECTOMY,bf375a9bce3090c1b84fa6c66325d190,high severity,0.8682008981704712,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8682008981704712, 0.08725473284721375, 0.021514859050512314, 0.015176931396126747, 0.007852545008063316]",success
facebook_bart,IQ: HIGH COMPLEXITY HEAD AND NECK SURGERY,1288e63a5e5d44eca6272840e7092a93,high severity,0.8371968269348145,"['high severity', 'critical', 'moderate severity', 'low severity', 'medium severity']","[0.8371968269348145, 0.10441676527261734, 0.02160215750336647, 0.01857716590166092, 0.01820710487663746]",success
facebook_bart,FUNCTIONAL SEPTORHINOPLASTY,3672646f72595e31bc92a9ea422afca3,high severity,0.5612261295318604,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5612261295318604, 0.18452401459217072, 0.1267680525779724, 0.08066874742507935, 0.046813078224658966]",success
facebook_bart,VASECTOMY,08118905e07bc36b6cc5b34bada2d50f,high severity,0.503757119178772,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.503757119178772, 0.22687457501888275, 0.09772410988807678, 0.0969528779387474, 0.0746913030743599]",success
facebook_bart,PHACO MORE LIO,bad3c44da8f07e26d99b78c07bfbb771,medium severity,0.3121955692768097,"['medium severity', 'high severity', 'moderate severity', 'low severity', 'critical']","[0.3121955692768097, 0.30535516142845154, 0.1404866874217987, 0.1266329437494278, 0.11532971262931824]",success
facebook_bart,BILATERAL BREAST RECONSTRUCTION,c2f7fc7a0eed0f2d9288dcf98cb8a581,critical,0.33209937810897827,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.33209937810897827, 0.2518201172351837, 0.22185048460960388, 0.11761751025915146, 0.07661252468824387]",success
facebook_bart,TURBINOPLASTY,55c31f98366794b4540aa66e723a1c30,high severity,0.5798090100288391,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5798090100288391, 0.2217479646205902, 0.10392657667398453, 0.05862043425440788, 0.03589595481753349]",success
facebook_bart,LUMBAR HERNIA RESECTION,6b5508adf7aaa20377cbb178a51fa069,medium severity,0.4884340763092041,"['medium severity', 'moderate severity', 'critical', 'high severity', 'low severity']","[0.4884340763092041, 0.22694337368011475, 0.11844867467880249, 0.09417279064655304, 0.07200101017951965]",success
facebook_bart,BREAST RECONSTRUCTION WITH LIPOGRAFTS,e43925ec27b029704495ca01e8412e75,critical,0.43845751881599426,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.43845751881599426, 0.18142592906951904, 0.15726293623447418, 0.14523950219154358, 0.07761410623788834]",success
facebook_bart,CIRCUMCISION,6e2bf002978aad16f3069683e0c1d3ec,critical,0.6672788262367249,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.6672788262367249, 0.1593184918165207, 0.09479775279760361, 0.043306004256010056, 0.03529895469546318]",success
facebook_bart,REFRACTIVE SURGERY AO + IOL,15e834ab2b690d2ffaf7369094b4b277,critical,0.4047057032585144,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4047057032585144, 0.20447365939617157, 0.16562588512897491, 0.14414390921592712, 0.08105083554983139]",success
facebook_bart,CIRCUMSITION,de9ac008156cb45d2ed0e7289355b3b1,critical,0.7806432247161865,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.7806432247161865, 0.08748625218868256, 0.053964659571647644, 0.046447400003671646, 0.031458523124456406]",success
facebook_bart,LAPAROSCOPIC CHOLECYSTECTOMY,a9d1497f8bf1e1baed4ae61240c229f8,high severity,0.32993096113204956,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.32993096113204956, 0.24033032357692719, 0.15947115421295166, 0.14534784853458405, 0.12491979449987411]",success
facebook_bart,CORRECTION OF RIGHT STRABISMUS,176d0dfadfedc8619606303c81691163,critical,0.5650300979614258,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.5650300979614258, 0.15255627036094666, 0.13201257586479187, 0.09478970617055893, 0.05561141297221184]",success
facebook_bart,CYSTOURETHROPEXY WITH MESH PLUS CYSTOSCOPY,2dba6547a7000f7bd7d161b2fd0dae71,high severity,0.6183129549026489,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.6183129549026489, 0.22298288345336914, 0.08815173804759979, 0.038133926689624786, 0.03241845592856407]",success
facebook_bart,CORRECTION OF LONG BONES DEFORMITY,4094f5fe4e52736a0d4016c5b03a41ce,critical,0.6005830764770508,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.6005830764770508, 0.14262846112251282, 0.12238992750644684, 0.0798601433634758, 0.054538313299417496]",success
facebook_bart,GANGLION EMPTYING,21f1a80d67c6d8847bf25e620676af2e,critical,0.35007160902023315,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.35007160902023315, 0.257591187953949, 0.21314454078674316, 0.10682688653469086, 0.07236582040786743]",success
facebook_bart,HYSTERECTOMY PLUS SALPINGOOPHOECTOMY BY LAPAROSCOPY,0247a01c5864c5dad8cd1e227e34461e,high severity,0.6952077746391296,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.6952077746391296, 0.14668986201286316, 0.08268515020608902, 0.037956785410642624, 0.03746040537953377]",success
facebook_bart,POLYP RESECTION,38ac85821b1b88e2492366a61ef5bdc6,critical,0.3438592851161957,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3438592851161957, 0.2095181792974472, 0.17606596648693085, 0.15856659412384033, 0.11198993027210236]",success
facebook_bart,NEPHRECTOMY BY LAPAROSCOPY,fad739bc22e87382f3b2e55edfbd8f3f,critical,0.3488061726093292,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3488061726093292, 0.29494619369506836, 0.16151396930217743, 0.10146483778953552, 0.09326884895563126]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478332459926605,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478332459926605, 0.1940561681985855, 0.18634383380413055, 0.16641254723072052, 0.10535421967506409]",success
facebook_bart,ANKLE SYNOVECTOMY BY ARTHROSCOPY,b4de594b4d1fe6a51dc22c9487f9a41f,critical,0.41086411476135254,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.41086411476135254, 0.21790951490402222, 0.1477077156305313, 0.11926756799221039, 0.10425107926130295]",success
facebook_bart,CURETURE PLUS BIOPSY,31603fa0e9386a8998618798aa04ffc7,critical,0.47353339195251465,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.47353339195251465, 0.1748160421848297, 0.16538362205028534, 0.11201131343841553, 0.07425564527511597]",success
facebook_bart,GANGLION RESECTION + TENOSINOVECTOMY OF HAND EXTENSORS,dc2a0d10623514bd13fd5032002ac2f2,critical,0.4676471948623657,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.4676471948623657, 0.1710086315870285, 0.16292007267475128, 0.1290019303560257, 0.06942212581634521]",success
facebook_bart,PECTUS EXCAVATUM CORRECTION,ff34b7b9e2adae668ed22f45ebc8b620,critical,0.3783687949180603,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3783687949180603, 0.35116440057754517, 0.12109801173210144, 0.08365049213171005, 0.06571830064058304]",success
facebook_bart,EBUS,70e843796f707d99f49d4a29c5541995,high severity,0.28769490122795105,"['high severity', 'low severity', 'medium severity', 'critical', 'moderate severity']","[0.28769490122795105, 0.22680768370628357, 0.22138769924640656, 0.15094874799251556, 0.11316096037626266]",success
facebook_bart,COMPLEX JOINT SURGERY BY SHOULDER ARTHROCOPY,fdb1f97f17a7810a0f9e038176d7495e,high severity,0.4062000811100006,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4062000811100006, 0.3323978781700134, 0.13646060228347778, 0.0750649943947792, 0.0498763769865036]",success
facebook_bart,CORRECTION,19369f41e70dbacbc6bbbb6f017c7542,critical,0.35931310057640076,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.35931310057640076, 0.20771443843841553, 0.18202164769172668, 0.17277731001377106, 0.07817347347736359]",success
facebook_bart,THYROIDECTOMY,48f13548ef3d61a4529b3a6bafaa3356,critical,0.3238479495048523,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3238479495048523, 0.317864328622818, 0.15504580736160278, 0.11760958284139633, 0.0856323391199112]",success
facebook_bart,CAESAREAN SECTION,4992683e2e14db4e345939174c3952f1,high severity,0.5604979991912842,"['high severity', 'moderate severity', 'critical', 'medium severity', 'low severity']","[0.5604979991912842, 0.1236119195818901, 0.1226319894194603, 0.11506430804729462, 0.0781937912106514]",success
facebook_bart,ABDOMEN ANGIOGRFIA RESONANCE,46de18dd6916dcde56a122bb0c6ed53a,critical,0.5333462953567505,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.5333462953567505, 0.14865101873874664, 0.1370069682598114, 0.12098170071840286, 0.060014110058546066]",success
facebook_bart,BIOPSY,0b65b2c0e509c806c60942ef9357b4ac,high severity,0.28580617904663086,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.28580617904663086, 0.25275105237960815, 0.23029698431491852, 0.12685203552246094, 0.10429373383522034]",success
facebook_bart,EVENTRORRHAPHY + LAPAROSCOPIC DYSATASIS CORRECTION,191f98e30a202c308e61bcf55f95bf9c,high severity,0.6488724946975708,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6488724946975708, 0.23710869252681732, 0.06015443801879883, 0.027108384296298027, 0.026756009086966515]",success
facebook_bart,ENDOSCOPIC RESECTION OF LARYNGEAL LESION,5fab4a9398ae0f2ae896009ee875afa1,low severity,0.8258570432662964,"['low severity', 'high severity', 'critical', 'moderate severity', 'medium severity']","[0.8258570432662964, 0.07976392656564713, 0.06082230433821678, 0.01939995028078556, 0.014156786724925041]",success
facebook_bart,VARICOSE VEIN LIGATIONSMID,033745ad71b215950b71596806e41e12,moderate severity,0.44697514176368713,"['moderate severity', 'low severity', 'medium severity', 'critical', 'high severity']","[0.44697514176368713, 0.2483445107936859, 0.19028638303279877, 0.0859316885471344, 0.028462329879403114]",success
facebook_bart,Palatorrhaphy,8e66bab347fd45328821774e179f03d9,high severity,0.3223845958709717,"['high severity', 'low severity', 'medium severity', 'critical', 'moderate severity']","[0.3223845958709717, 0.2084537297487259, 0.2008533775806427, 0.17041514813899994, 0.09789305925369263]",success
facebook_bart,HEMITYROIDECTOMY,11e1f51bf42e6bf68e0554a0bb261f84,high severity,0.42275145649909973,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.42275145649909973, 0.2939704358577728, 0.12067219614982605, 0.08131030946969986, 0.08129552751779556]",success
facebook_bart,LOW COMPLEXITY PEDIATRIC CX,1d070b117d2d31e987a83748cfeed342,low severity,0.857487678527832,"['low severity', 'critical', 'moderate severity', 'medium severity', 'high severity']","[0.857487678527832, 0.06219000369310379, 0.03466641530394554, 0.023764684796333313, 0.02189120650291443]",success
facebook_bart,BRAIN MRI,c6edef4341d0595dad7c518a3a86fd02,high severity,0.5160893797874451,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.5160893797874451, 0.21817488968372345, 0.12856602668762207, 0.07229825854301453, 0.06487145274877548]",success
facebook_bart,FLEXIBLE ENDOSCOPLIC URETERORENOSCOPY,5ed89551275142adb78707e4f4e5bacb,critical,0.4387989342212677,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4387989342212677, 0.17886890470981598, 0.16289226710796356, 0.1256452351808548, 0.09379460662603378]",success
facebook_bart,PLUS EMPTY MASTECTOMY,391a9645806e97926644b30958696072,high severity,0.3896033763885498,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.3896033763885498, 0.249144047498703, 0.13788527250289917, 0.1360224187374115, 0.08734483271837234]",success
facebook_bart,PET SC,51fdf0c7aee49ae986661d737e78f97e,high severity,0.2542734742164612,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.2542734742164612, 0.25169166922569275, 0.2045462280511856, 0.1470065861940384, 0.14248213171958923]",success
facebook_bart,SYMPATECTOMY,a25bedfec100f14d9b6cd3bc058059f3,critical,0.2849870026111603,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.2849870026111603, 0.25057992339134216, 0.16741102933883667, 0.1507902294397354, 0.14623180031776428]",success
facebook_bart,TURBINOPLASTY VIA ENDOSCOPIC,df1d9a0ac97bdda7c7b0cefdbb4e1dc5,high severity,0.4823153018951416,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4823153018951416, 0.25105392932891846, 0.1345609873533249, 0.06647620350122452, 0.06559362262487411]",success
facebook_bart,WIDE INTRA-ARTICULAR RESECTION WITH RECONSTRUCTION,dc2b76e9f8f0e9ed47a95f7c3b05240d,critical,0.36576515436172485,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.36576515436172485, 0.27096864581108093, 0.1813461184501648, 0.10928276926279068, 0.07263734936714172]",success
facebook_bart,TOTAL THYROIDECTOMY,60292f9925552a3f8db1b4bdd5b1922d,high severity,0.6059284210205078,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.6059284210205078, 0.25061193108558655, 0.06081952527165413, 0.04980428144335747, 0.032835837453603745]",success
facebook_bart,LUMBOSACRAL SPINE MAGNETIC RESONANCE,0b7c28eeec7bbf4f2ad465f7e1bdfcea,critical,0.3467397391796112,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.3467397391796112, 0.21242620050907135, 0.18196290731430054, 0.15091188251972198, 0.10795935243368149]",success
facebook_bart,LIPOMA RESECTION,0c0239ddb972da2da208da4c8003ddad,critical,0.3217315971851349,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3217315971851349, 0.21323587000370026, 0.1849299818277359, 0.168955460190773, 0.11114701628684998]",success
facebook_bart,KNEE ARTHRSCOPY,b225f9bfd78d43cb73fe04f5918b0be9,critical,0.41978806257247925,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.41978806257247925, 0.21737052500247955, 0.16224604845046997, 0.1021391972899437, 0.09845621883869171]",success
facebook_bart,TOTAL HIP REPLACEMENT,fbcc4fb8f34aa0daf3afa95e2fe0130c,critical,0.40241479873657227,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.40241479873657227, 0.25235968828201294, 0.129675030708313, 0.11613336205482483, 0.09941709041595459]",success
facebook_bart,LEFT KNEE ARTHROSCOPY,c77eca734425fcc2903a97bfddbeb38e,high severity,0.41401028633117676,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.41401028633117676, 0.295623779296875, 0.1507587432861328, 0.07957424223423004, 0.060032982379198074]",success
facebook_bart,TUR PROSTATE,b77448238a379798b7a2ddf9daff0b31,high severity,0.356914222240448,"['high severity', 'medium severity', 'critical', 'low severity', 'moderate severity']","[0.356914222240448, 0.27466753125190735, 0.177824467420578, 0.09582176059484482, 0.09477198868989944]",success
facebook_bart,APPENDICECTOMY BY LAPAROSCOPY,b80fbe80d14a2f21843881d38271fc69,critical,0.30687829852104187,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.30687829852104187, 0.2871384918689728, 0.16133196651935577, 0.12408820539712906, 0.1205630749464035]",success
facebook_bart,TRUNION RECONSTRUCTION,faf25311549b76b250b83ac9a1848d24,critical,0.41402721405029297,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.41402721405029297, 0.19544781744480133, 0.1695757359266281, 0.13355006277561188, 0.08739915490150452]",success
facebook_bart,ERCP,d3535bcf72a201e38b5b3b8c6a92494d,critical,0.3060998320579529,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.3060998320579529, 0.27046939730644226, 0.15984563529491425, 0.14361782371997833, 0.11996732652187347]",success
facebook_bart,COLONOSCOPY,02da9b48fd7cc758baa7c744217a8d42,critical,0.4213297367095947,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.4213297367095947, 0.2350022941827774, 0.15814658999443054, 0.09839485585689545, 0.08712651580572128]",success
facebook_bart,RIGHT HAND OSTEOSYNTHESIS MATERIAL REMOVAL,de95667a937ba99b7a6048087195669d,critical,0.4196682572364807,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.4196682572364807, 0.17556273937225342, 0.17290426790714264, 0.13436435163021088, 0.09750033915042877]",success
facebook_bart,ADENOIDECTOMY PLUS BILATERAL TURBINOPALSTHY,46a82daf47a30cef9f29178c1051391e,high severity,0.34810107946395874,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.34810107946395874, 0.3155686557292938, 0.1615440845489502, 0.11239046603441238, 0.062395721673965454]",success
facebook_bart,SKIN BIOPSY,5ccac0b2ddfc04480a4406bbeb59d627,critical,0.36078524589538574,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.36078524589538574, 0.2106514722108841, 0.19118130207061768, 0.14271175861358643, 0.09467021375894547]",success
facebook_bart,RIGHT LOWER EYELID SKIN TUMOR RESECTION + ORBIT RECONSTRUCTION,1300950d480473e6cb94ace21304a26e,critical,0.4548378586769104,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.4548378586769104, 0.16694319248199463, 0.1594506949186325, 0.13780704140663147, 0.08096122741699219]",success
facebook_bart,SEPTOTURBINOPLASTY,0e0f7135aae39b3002534e8fe26c79d1,high severity,0.676288902759552,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.676288902759552, 0.19111591577529907, 0.06354633718729019, 0.04948985204100609, 0.019558953121304512]",success
facebook_bart,UMBILICAL HERNIORRHAPHY,00868bfcdc32bd4406f8f33565ad228d,medium severity,0.441515177488327,"['medium severity', 'moderate severity', 'high severity', 'low severity', 'critical']","[0.441515177488327, 0.25493311882019043, 0.15722975134849548, 0.07810690253973007, 0.06821506470441818]",success
facebook_bart,LEFT BREAST QUADRANTECTOMY,6d6776dba20d944f382a3aebad9871c0,critical,0.3509426712989807,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3509426712989807, 0.21916210651397705, 0.19606652855873108, 0.1510128527879715, 0.08281584084033966]",success
facebook_bart,ENDOSCOPY,0fd6f2bc8627703554f4db09279ef437,high severity,0.3995469808578491,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.3995469808578491, 0.2866395115852356, 0.13380393385887146, 0.11984462291002274, 0.060164883732795715]",success
facebook_bart,GYNECOLOGICAL LAPAROSCOPY,dddc69bfeadfb1ab38ad34b38fb803b9,critical,0.32738563418388367,"['critical', 'medium severity', 'high severity', 'low severity', 'moderate severity']","[0.32738563418388367, 0.20384813845157623, 0.17938172817230225, 0.15341779589653015, 0.1359667032957077]",success
facebook_bart,CARPAL TUNNEL DECOMPRESSION AND 3 FINGER TENOSYNOVECTOMY,4d04577b111550af23dde36360b2d1fc,high severity,0.6218326091766357,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.6218326091766357, 0.17387041449546814, 0.10937564820051193, 0.0509878508746624, 0.043933525681495667]",success
facebook_bart,SYMPATECTOMY,a25bedfec100f14d9b6cd3bc058059f3,critical,0.2849869132041931,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.2849869132041931, 0.2505798935890198, 0.16741101443767548, 0.15079019963741302, 0.1462319940328598]",success
facebook_bart,TUBAL LIGATION BY LAPAROSCOPY,e3a7800c99c8f28d4543192708e0f3e1,critical,0.30269715189933777,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.30269715189933777, 0.29384303092956543, 0.18119509518146515, 0.12277931720018387, 0.09948544204235077]",success
facebook_bart,RTR,2f2322c0d092d8b7feda67edba610f54,medium severity,0.24720031023025513,"['medium severity', 'moderate severity', 'low severity', 'high severity', 'critical']","[0.24720031023025513, 0.23317284882068634, 0.2010110467672348, 0.1711830049753189, 0.14743280410766602]",success
facebook_bart,EXCISION OF POPLITHEAL CYST,94085b95bc5bab60eb42fdefb5ab4e95,high severity,0.47724267840385437,"['high severity', 'low severity', 'critical', 'moderate severity', 'medium severity']","[0.47724267840385437, 0.177374929189682, 0.12542928755283356, 0.116330087184906, 0.10362303256988525]",success
facebook_bart,RIGHT HEMITYROIDECTOMY,68a458fe5433bf33dc4b180a5495373f,high severity,0.30444207787513733,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.30444207787513733, 0.27966010570526123, 0.18127407133579254, 0.13608381152153015, 0.09853991866111755]",success
facebook_bart,CYSTOSCOPY + BLADDER BIOPSY,a3fc5ab7882ed9f3a74601023531ba05,high severity,0.464296817779541,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.464296817779541, 0.2488960474729538, 0.15881963074207306, 0.0728713721036911, 0.05511613190174103]",success
facebook_bart,PTERYGIUM CORRECTION,b9946a29922064f150ee4956572a9adc,critical,0.32374951243400574,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.32374951243400574, 0.1984277069568634, 0.18526145815849304, 0.17319035530090332, 0.1193709522485733]",success
facebook_bart,ROTATOR CUFF SURGERY RIGHT SIDE,26328c051238ec2c501dd5baeffde825,critical,0.40695759654045105,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.40695759654045105, 0.3294421136379242, 0.1214531809091568, 0.08759834617376328, 0.05454880744218826]",success
facebook_bart,Caesarean section plus tubal ligation,c2269ead772b8cff5a2d45a14a0c0927,high severity,0.3067159354686737,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3067159354686737, 0.29515013098716736, 0.197270929813385, 0.1348397135734558, 0.06602324545383453]",success
